locus_tag	ftype	length_bp	gene	EC_number	COG	product
VFTETHEX_00034	CDS	807	prfA		COG0216	Peptide chain release factor RF1
VFTETHEX_00034	gene	807	prfA			
VFTETHEX_00035	CDS	558	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
VFTETHEX_00035	gene	558	pabA			
VFTETHEX_00036	CDS	1281	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
VFTETHEX_00036	gene	1281	trpE			
VFTETHEX_00037	CDS	1458	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
VFTETHEX_00037	gene	1458	glnS			
VFTETHEX_00038	CDS	912	thrB	2.7.1.39	COG2334	Homoserine kinase
VFTETHEX_00038	gene	912	thrB			
VFTETHEX_00039	CDS	1425	sigA		COG0568	RNA polymerase sigma factor SigA
VFTETHEX_00039	gene	1425	sigA			
VFTETHEX_00040	CDS	171				hypothetical protein
VFTETHEX_00040	gene	171				
VFTETHEX_00041	CDS	2997	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VFTETHEX_00041	gene	2997	dnaE			
VFTETHEX_00042	CDS	171	rpsO		COG0184	30S ribosomal protein S15
VFTETHEX_00042	gene	171	rpsO			
VFTETHEX_00043	CDS	729				hypothetical protein
VFTETHEX_00043	gene	729				
VFTETHEX_00044	CDS	1041	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
VFTETHEX_00044	gene	1041	asd			
VFTETHEX_00045	CDS	261	rpsP			30S ribosomal protein S16
VFTETHEX_00045	gene	261	rpsP			
VFTETHEX_00046	CDS	219				hypothetical protein
VFTETHEX_00046	gene	219				
VFTETHEX_00047	tRNA	72				tRNA-Asn(gtt)
VFTETHEX_00047	gene	72				
VFTETHEX_00048	tRNA	75				tRNA-Cys(gca)
VFTETHEX_00048	gene	75				
VFTETHEX_00049	tRNA	72				tRNA-Gly(gcc)
VFTETHEX_00049	gene	72				
VFTETHEX_00050	CDS	480	rlmE	2.1.1.166		Ribosomal RNA large subunit methyltransferase E
VFTETHEX_00050	gene	480	rlmE			
VFTETHEX_00051	CDS	567	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
VFTETHEX_00051	gene	567	clpP			
VFTETHEX_00052	tRNA	72				tRNA-Val(tac)
VFTETHEX_00052	gene	72				
VFTETHEX_00053	CDS	801				hypothetical protein
VFTETHEX_00053	gene	801				
VFTETHEX_00054	CDS	1041	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
VFTETHEX_00054	gene	1041	dnaX			
VFTETHEX_00055	tRNA	83				tRNA-Ser(tga)
VFTETHEX_00055	gene	83				
VFTETHEX_00056	CDS	600	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
VFTETHEX_00056	gene	600	hisG			
VFTETHEX_00057	CDS	1224	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
VFTETHEX_00057	gene	1224	hisD			
VFTETHEX_00058	CDS	969	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
VFTETHEX_00058	gene	969	hisC2			
VFTETHEX_00059	CDS	591	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
VFTETHEX_00059	gene	591	hisB			
VFTETHEX_00060	CDS	597	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
VFTETHEX_00060	gene	597	hisH			
VFTETHEX_00061	CDS	714	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
VFTETHEX_00061	gene	714	hisA			
VFTETHEX_00062	CDS	747	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
VFTETHEX_00062	gene	747	hisF			
VFTETHEX_00063	CDS	309	hisI_1	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
VFTETHEX_00063	gene	309	hisI_1			
VFTETHEX_00064	CDS	264	hisI_2	3.6.1.31		Histidine biosynthesis bifunctional protein HisIE
VFTETHEX_00064	gene	264	hisI_2			
VFTETHEX_00065	tRNA	73				tRNA-His(gtg)
VFTETHEX_00065	gene	73				
VFTETHEX_00066	tRNA	75				tRNA-Lys(ttt)
VFTETHEX_00066	gene	75				
VFTETHEX_00067	CDS	162	rpmI			50S ribosomal protein L35
VFTETHEX_00067	gene	162	rpmI			
VFTETHEX_00068	CDS	459	infC			Translation initiation factor IF-3
VFTETHEX_00068	gene	459	infC			
VFTETHEX_00069	tRNA	75				tRNA-Val(aac)
VFTETHEX_00069	gene	75				
VFTETHEX_00070	tRNA	74				tRNA-Arg(tct)
VFTETHEX_00070	gene	74				
VFTETHEX_00071	tRNA	76				tRNA-Met(cat)
VFTETHEX_00071	gene	76				
VFTETHEX_00072	tRNA	74				tRNA-Pro(tgg)
VFTETHEX_00072	gene	74				
VFTETHEX_00073	CDS	534				hypothetical protein
VFTETHEX_00073	gene	534				
VFTETHEX_00074	CDS	849	rpsB		COG0052	30S ribosomal protein S2
VFTETHEX_00074	gene	849	rpsB			
VFTETHEX_00075	CDS	1095	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
VFTETHEX_00075	gene	1095	aspC			
VFTETHEX_00076	CDS	789	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VFTETHEX_00076	gene	789	dapD			
VFTETHEX_00077	CDS	1056	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
VFTETHEX_00077	gene	1056	dapE			
VFTETHEX_00078	CDS	1278	thrC	4.2.3.1	COG0498	Threonine synthase
VFTETHEX_00078	gene	1278	thrC			
VFTETHEX_00079	CDS	1179	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
VFTETHEX_00079	gene	1179	hom			
VFTETHEX_00080	CDS	1227	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
VFTETHEX_00080	gene	1227	dnaC			
VFTETHEX_00081	CDS	180	rpsR		COG0238	30S ribosomal protein S18
VFTETHEX_00081	gene	180	rpsR			
VFTETHEX_00082	CDS	306	rpsF			30S ribosomal protein S6
VFTETHEX_00082	gene	306	rpsF			
VFTETHEX_00083	tRNA	74				tRNA-Asp(gtc)
VFTETHEX_00083	gene	74				
VFTETHEX_00084	tRNA	71				tRNA-Glu(ttc)
VFTETHEX_00084	gene	71				
VFTETHEX_00085	CDS	1311	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
VFTETHEX_00085	gene	1311	mnmE			
VFTETHEX_00086	CDS	1854	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
VFTETHEX_00086	gene	1854	mnmG			
VFTETHEX_00087	CDS	1272	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
VFTETHEX_00087	gene	1272	aroA			
VFTETHEX_00088	CDS	1188				hypothetical protein
VFTETHEX_00088	gene	1188				
VFTETHEX_00089	CDS	1083	dnaN			Beta sliding clamp
VFTETHEX_00089	gene	1083	dnaN			
VFTETHEX_00090	CDS	138	rpmH		COG0230	50S ribosomal protein L34
VFTETHEX_00090	gene	138	rpmH			
VFTETHEX_00091	CDS	603				hypothetical protein
VFTETHEX_00091	gene	603				
VFTETHEX_00092	CDS	1020	dnaJ		COG0484	Chaperone protein DnaJ
VFTETHEX_00092	gene	1020	dnaJ			
VFTETHEX_00093	CDS	1800	dnaK		COG0443	Chaperone protein DnaK
VFTETHEX_00093	gene	1800	dnaK			
VFTETHEX_00094	CDS	441	grpE		COG0576	Protein GrpE
VFTETHEX_00094	gene	441	grpE			
VFTETHEX_00095	CDS	951	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
VFTETHEX_00095	gene	951	aroG			
VFTETHEX_00096	CDS	1002	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
VFTETHEX_00096	gene	1002	mnmA			
VFTETHEX_00097	CDS	594				hypothetical protein
VFTETHEX_00097	gene	594				
VFTETHEX_00098	CDS	663	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
VFTETHEX_00098	gene	663	dapB			
VFTETHEX_00099	CDS	780	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
VFTETHEX_00099	gene	780	aroE			
VFTETHEX_00100	CDS	438	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
VFTETHEX_00100	gene	438	aroQ			
VFTETHEX_00101	CDS	390				hypothetical protein
VFTETHEX_00101	gene	390				
VFTETHEX_00102	CDS	249	rpmA		COG0211	50S ribosomal protein L27
VFTETHEX_00102	gene	249	rpmA			
VFTETHEX_00103	CDS	327	rplU			50S ribosomal protein L21
VFTETHEX_00103	gene	327	rplU			
VFTETHEX_00104	CDS	801	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
VFTETHEX_00104	gene	801	rsmH			
VFTETHEX_00105	tRNA	72				tRNA-Ala(tgc)
VFTETHEX_00105	gene	72				
VFTETHEX_00106	rRNA	2724				23S ribosomal RNA
VFTETHEX_00106	gene	2724				
VFTETHEX_00107	tRNA	72				tRNA-Ile(gat)
VFTETHEX_00107	gene	72				
VFTETHEX_00108	rRNA	1481				16S ribosomal RNA
VFTETHEX_00108	gene	1481				
VFTETHEX_00109	CDS	408	rplC		COG0087	50S ribosomal protein L3
VFTETHEX_00109	gene	408	rplC			
VFTETHEX_00110	CDS	594	rplD		COG0088	50S ribosomal protein L4
VFTETHEX_00110	gene	594	rplD			
VFTETHEX_00111	CDS	180				hypothetical protein
VFTETHEX_00111	gene	180				
VFTETHEX_00112	CDS	795	rplB		COG0090	50S ribosomal protein L2
VFTETHEX_00112	gene	795	rplB			
VFTETHEX_00113	CDS	264	rpsS		COG0185	30S ribosomal protein S19
VFTETHEX_00113	gene	264	rpsS			
VFTETHEX_00114	CDS	1941				hypothetical protein
VFTETHEX_00114	gene	1941				
VFTETHEX_00115	CDS	318	rplV		COG0091	50S ribosomal protein L22
VFTETHEX_00115	gene	318	rplV			
VFTETHEX_00116	CDS	606	rpsC		COG0092	30S ribosomal protein S3
VFTETHEX_00116	gene	606	rpsC			
VFTETHEX_00117	CDS	420	rplP		COG0197	50S ribosomal protein L16
VFTETHEX_00117	gene	420	rplP			
VFTETHEX_00118	CDS	231				hypothetical protein
VFTETHEX_00118	gene	231				
VFTETHEX_00119	CDS	366	rplN		COG0093	50S ribosomal protein L14
VFTETHEX_00119	gene	366	rplN			
VFTETHEX_00120	CDS	555	rplE		COG0094	50S ribosomal protein L5
VFTETHEX_00120	gene	555	rplE			
VFTETHEX_00121	CDS	303	rpsN		COG0199	30S ribosomal protein S14
VFTETHEX_00121	gene	303	rpsN			
VFTETHEX_00122	CDS	372				hypothetical protein
VFTETHEX_00122	gene	372				
VFTETHEX_00123	CDS	531	rplF		COG0097	50S ribosomal protein L6
VFTETHEX_00123	gene	531	rplF			
VFTETHEX_00124	CDS	333				hypothetical protein
VFTETHEX_00124	gene	333				
VFTETHEX_00125	CDS	432	rpsE		COG0098	30S ribosomal protein S5
VFTETHEX_00125	gene	432	rpsE			
VFTETHEX_00126	CDS	348	rplO		COG0200	50S ribosomal protein L15
VFTETHEX_00126	gene	348	rplO			
VFTETHEX_00127	CDS	216	infA			Translation initiation factor IF-1
VFTETHEX_00127	gene	216	infA			
VFTETHEX_00128	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
VFTETHEX_00128	gene	114	rpmJ			
VFTETHEX_00129	CDS	345	rpsM		COG0099	30S ribosomal protein S13
VFTETHEX_00129	gene	345	rpsM			
VFTETHEX_00130	CDS	342	rpsK		COG0100	30S ribosomal protein S11
VFTETHEX_00130	gene	342	rpsK			
VFTETHEX_00131	CDS	549	rpsD		COG0522	30S ribosomal protein S4
VFTETHEX_00131	gene	549	rpsD			
VFTETHEX_00132	CDS	627	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
VFTETHEX_00132	gene	627	rpoA			
VFTETHEX_00133	CDS	315				hypothetical protein
VFTETHEX_00133	gene	315				
VFTETHEX_00134	CDS	1146	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
VFTETHEX_00134	gene	1146	lysA			
VFTETHEX_00135	CDS	438	aroK	2.7.1.71		Shikimate kinase
VFTETHEX_00135	gene	438	aroK			
VFTETHEX_00136	tRNA	72				tRNA-Met(cat)
VFTETHEX_00136	gene	72				
VFTETHEX_00137	tRNA	86				tRNA-Tyr(gta)
VFTETHEX_00137	gene	86				
VFTETHEX_00138	tRNA	71				tRNA-Gly(tcc)
VFTETHEX_00138	gene	71				
